Iteration	MSE
80061	0.003234
80062	0.003234
80063	0.003234
80064	0.003234
80065	0.003234
80066	0.003234
80067	0.003234
80068	0.003234
80069	0.003234
80070	0.003234
80071	0.003234
80072	0.003234
80073	0.003234
80074	0.003234
80075	0.003234
80076	0.003234
80077	0.003234
80078	0.003234
80079	0.003234
80080	0.003234
80081	0.003234
80082	0.003234
80083	0.003234
80084	0.003234
80085	0.003234
80086	0.003234
80087	0.003234
80088	0.003234
80089	0.003234
80090	0.003234
80091	0.003234
80092	0.003234
80093	0.003234
80094	0.003234
80095	0.003234
80096	0.003234
80097	0.003234
80098	0.003234
80099	0.003234
80100	0.003234
80101	0.003234
80102	0.003234
80103	0.003234
80104	0.003234
80105	0.003234
80106	0.003234
80107	0.003234
80108	0.003234
80109	0.003234
80110	0.003234
80111	0.003234
80112	0.003234
80113	0.003234
80114	0.003234
80115	0.003234
80116	0.003234
80117	0.003234
80118	0.003234
80119	0.003234
80120	0.003234
80121	0.003234
80122	0.003234
80123	0.003234
80124	0.003234
80125	0.003234
80126	0.003234
80127	0.003234
80128	0.003234
80129	0.003234
80130	0.003234
80131	0.003234
80132	0.003234
80133	0.003234
80134	0.003234
80135	0.003234
80136	0.003234
80137	0.003234
80138	0.003234
80139	0.003234
80140	0.003234
80141	0.003234
80142	0.003234
80143	0.003234
80144	0.003234
80145	0.003234
80146	0.003234
80147	0.003234
80148	0.003234
80149	0.003234
80150	0.003234
80151	0.003234
80152	0.003234
80153	0.003234
80154	0.003234
80155	0.003234
80156	0.003234
80157	0.003234
80158	0.003234
80159	0.003234
80160	0.003234
80161	0.003234
80162	0.003234
80163	0.003234
80164	0.003234
80165	0.003234
80166	0.003234
80167	0.003234
80168	0.003234
80169	0.003234
80170	0.003234
80171	0.003234
80172	0.003234
80173	0.003234
80174	0.003234
80175	0.003234
80176	0.003234
80177	0.003234
80178	0.003234
80179	0.003234
80180	0.003234
80181	0.003234
80182	0.003234
80183	0.003234
80184	0.003234
80185	0.003234
80186	0.003234
80187	0.003234
80188	0.003234
80189	0.003234
80190	0.003234
80191	0.003233
80192	0.003233
80193	0.003233
80194	0.003233
80195	0.003233
80196	0.003233
80197	0.003233
80198	0.003233
80199	0.003233
80200	0.003233
80201	0.003233
80202	0.003233
80203	0.003233
80204	0.003233
80205	0.003233
80206	0.003233
80207	0.003233
80208	0.003233
80209	0.003233
80210	0.003233
80211	0.003233
80212	0.003233
80213	0.003233
80214	0.003233
80215	0.003233
80216	0.003233
80217	0.003233
80218	0.003233
80219	0.003233
80220	0.003233
80221	0.003233
80222	0.003233
80223	0.003233
80224	0.003233
80225	0.003233
80226	0.003233
80227	0.003233
80228	0.003233
80229	0.003233
80230	0.003233
80231	0.003233
80232	0.003233
80233	0.003233
80234	0.003233
80235	0.003233
80236	0.003233
80237	0.003233
80238	0.003233
80239	0.003233
80240	0.003233
80241	0.003233
80242	0.003233
80243	0.003233
80244	0.003233
80245	0.003233
80246	0.003233
80247	0.003233
80248	0.003233
80249	0.003233
80250	0.003233
80251	0.003233
80252	0.003233
80253	0.003233
80254	0.003233
80255	0.003233
80256	0.003233
80257	0.003233
80258	0.003233
80259	0.003233
80260	0.003233
80261	0.003233
80262	0.003233
80263	0.003233
80264	0.003233
80265	0.003233
80266	0.003233
80267	0.003233
80268	0.003233
80269	0.003233
80270	0.003233
80271	0.003233
80272	0.003233
80273	0.003233
80274	0.003233
80275	0.003233
80276	0.003233
80277	0.003233
80278	0.003233
80279	0.003233
80280	0.003233
80281	0.003233
80282	0.003233
80283	0.003233
80284	0.003233
80285	0.003233
80286	0.003233
80287	0.003233
80288	0.003233
80289	0.003233
80290	0.003233
80291	0.003233
80292	0.003233
80293	0.003233
80294	0.003233
80295	0.003233
80296	0.003233
80297	0.003233
80298	0.003233
80299	0.003233
80300	0.003233
80301	0.003233
80302	0.003233
80303	0.003233
80304	0.003233
80305	0.003233
80306	0.003233
80307	0.003233
80308	0.003233
80309	0.003233
80310	0.003233
80311	0.003233
80312	0.003233
80313	0.003233
80314	0.003233
80315	0.003233
80316	0.003233
80317	0.003233
80318	0.003233
80319	0.003233
80320	0.003233
80321	0.003233
80322	0.003233
80323	0.003233
80324	0.003233
80325	0.003233
80326	0.003233
80327	0.003233
80328	0.003233
80329	0.003233
80330	0.003233
80331	0.003233
80332	0.003233
80333	0.003233
80334	0.003233
80335	0.003233
80336	0.003233
80337	0.003233
80338	0.003233
80339	0.003233
80340	0.003233
80341	0.003233
80342	0.003233
80343	0.003233
80344	0.003233
80345	0.003233
80346	0.003233
80347	0.003233
80348	0.003233
80349	0.003233
80350	0.003233
80351	0.003233
80352	0.003233
80353	0.003233
80354	0.003233
80355	0.003233
80356	0.003233
80357	0.003233
80358	0.003233
80359	0.003233
80360	0.003233
80361	0.003233
80362	0.003233
80363	0.003233
80364	0.003233
80365	0.003233
80366	0.003233
80367	0.003233
80368	0.003233
80369	0.003233
80370	0.003233
80371	0.003233
80372	0.003233
80373	0.003233
80374	0.003233
80375	0.003233
80376	0.003233
80377	0.003233
80378	0.003233
80379	0.003233
80380	0.003233
80381	0.003233
80382	0.003233
80383	0.003233
80384	0.003233
80385	0.003233
80386	0.003233
80387	0.003233
80388	0.003233
80389	0.003233
80390	0.003233
80391	0.003233
80392	0.003233
80393	0.003233
80394	0.003233
80395	0.003233
80396	0.003233
80397	0.003233
80398	0.003233
80399	0.003233
80400	0.003233
80401	0.003233
80402	0.003233
80403	0.003233
80404	0.003233
80405	0.003233
80406	0.003233
80407	0.003233
80408	0.003233
80409	0.003233
80410	0.003233
80411	0.003233
80412	0.003233
80413	0.003233
80414	0.003233
80415	0.003233
80416	0.003233
80417	0.003233
80418	0.003233
80419	0.003233
80420	0.003233
80421	0.003233
80422	0.003233
80423	0.003233
80424	0.003233
80425	0.003233
80426	0.003233
80427	0.003233
80428	0.003233
80429	0.003233
80430	0.003232
80431	0.003232
80432	0.003232
80433	0.003232
80434	0.003232
80435	0.003232
80436	0.003232
80437	0.003232
80438	0.003232
80439	0.003232
80440	0.003232
80441	0.003232
80442	0.003232
80443	0.003232
80444	0.003232
80445	0.003232
80446	0.003232
80447	0.003232
80448	0.003232
80449	0.003232
80450	0.003232
80451	0.003232
80452	0.003232
80453	0.003232
80454	0.003232
80455	0.003232
80456	0.003232
80457	0.003232
80458	0.003232
80459	0.003232
80460	0.003232
80461	0.003232
80462	0.003232
80463	0.003232
80464	0.003232
80465	0.003232
80466	0.003232
80467	0.003232
80468	0.003232
80469	0.003232
80470	0.003232
80471	0.003232
80472	0.003232
80473	0.003232
80474	0.003232
80475	0.003232
80476	0.003232
80477	0.003232
80478	0.003232
80479	0.003232
80480	0.003232
80481	0.003232
80482	0.003232
80483	0.003232
80484	0.003232
80485	0.003232
80486	0.003232
80487	0.003232
80488	0.003232
80489	0.003232
80490	0.003232
80491	0.003232
80492	0.003232
80493	0.003232
80494	0.003232
80495	0.003232
80496	0.003232
80497	0.003232
80498	0.003232
80499	0.003232
80500	0.003232
80501	0.003232
80502	0.003232
80503	0.003232
80504	0.003232
80505	0.003232
80506	0.003232
80507	0.003232
80508	0.003232
80509	0.003232
80510	0.003232
80511	0.003232
80512	0.003232
80513	0.003232
80514	0.003232
80515	0.003232
80516	0.003232
80517	0.003232
80518	0.003232
80519	0.003232
80520	0.003232
80521	0.003232
80522	0.003232
80523	0.003232
80524	0.003232
80525	0.003232
80526	0.003232
80527	0.003232
80528	0.003232
80529	0.003232
80530	0.003232
80531	0.003232
80532	0.003232
80533	0.003232
80534	0.003232
80535	0.003232
80536	0.003232
80537	0.003232
80538	0.003232
80539	0.003232
80540	0.003232
80541	0.003232
80542	0.003232
80543	0.003232
80544	0.003232
80545	0.003232
80546	0.003232
80547	0.003232
80548	0.003232
80549	0.003232
80550	0.003232
80551	0.003232
80552	0.003232
80553	0.003232
80554	0.003232
80555	0.003232
80556	0.003232
80557	0.003232
80558	0.003232
80559	0.003232
80560	0.003232
80561	0.003232
80562	0.003232
80563	0.003232
80564	0.003232
80565	0.003232
80566	0.003232
80567	0.003232
80568	0.003232
80569	0.003232
80570	0.003232
80571	0.003232
80572	0.003232
80573	0.003232
80574	0.003232
80575	0.003232
80576	0.003232
80577	0.003232
80578	0.003232
80579	0.003232
80580	0.003232
80581	0.003232
80582	0.003232
80583	0.003232
80584	0.003232
80585	0.003232
80586	0.003232
80587	0.003232
80588	0.003232
80589	0.003232
80590	0.003232
80591	0.003232
80592	0.003232
80593	0.003232
80594	0.003232
80595	0.003232
80596	0.003232
80597	0.003232
80598	0.003232
80599	0.003232
80600	0.003232
80601	0.003232
80602	0.003232
80603	0.003232
80604	0.003232
80605	0.003232
80606	0.003232
80607	0.003232
80608	0.003232
80609	0.003232
80610	0.003232
80611	0.003232
80612	0.003232
80613	0.003232
80614	0.003232
80615	0.003232
80616	0.003232
80617	0.003232
80618	0.003232
80619	0.003232
80620	0.003232
80621	0.003232
80622	0.003232
80623	0.003232
80624	0.003232
80625	0.003232
80626	0.003232
80627	0.003232
80628	0.003232
80629	0.003232
80630	0.003232
80631	0.003232
80632	0.003232
80633	0.003232
80634	0.003232
80635	0.003232
80636	0.003232
80637	0.003232
80638	0.003232
80639	0.003232
80640	0.003232
80641	0.003232
80642	0.003232
80643	0.003232
80644	0.003232
80645	0.003232
80646	0.003232
80647	0.003232
80648	0.003232
80649	0.003232
80650	0.003232
80651	0.003232
80652	0.003232
80653	0.003232
80654	0.003232
80655	0.003232
80656	0.003232
80657	0.003232
80658	0.003232
80659	0.003232
80660	0.003232
80661	0.003232
80662	0.003232
80663	0.003232
80664	0.003232
80665	0.003232
80666	0.003232
80667	0.003232
80668	0.003232
80669	0.003231
80670	0.003231
80671	0.003231
80672	0.003231
80673	0.003231
80674	0.003231
80675	0.003231
80676	0.003231
80677	0.003231
80678	0.003231
80679	0.003231
80680	0.003231
80681	0.003231
80682	0.003231
80683	0.003231
80684	0.003231
80685	0.003231
80686	0.003231
80687	0.003231
80688	0.003231
80689	0.003231
80690	0.003231
80691	0.003231
80692	0.003231
80693	0.003231
80694	0.003231
80695	0.003231
80696	0.003231
80697	0.003231
80698	0.003231
80699	0.003231
80700	0.003231
80701	0.003231
80702	0.003231
80703	0.003231
80704	0.003231
80705	0.003231
80706	0.003231
80707	0.003231
80708	0.003231
80709	0.003231
80710	0.003231
80711	0.003231
80712	0.003231
80713	0.003231
80714	0.003231
80715	0.003231
80716	0.003231
80717	0.003231
80718	0.003231
80719	0.003231
80720	0.003231
80721	0.003231
80722	0.003231
80723	0.003231
80724	0.003231
80725	0.003231
80726	0.003231
80727	0.003231
80728	0.003231
80729	0.003231
80730	0.003231
80731	0.003231
80732	0.003231
80733	0.003231
80734	0.003231
80735	0.003231
80736	0.003231
80737	0.003231
80738	0.003231
80739	0.003231
80740	0.003231
80741	0.003231
80742	0.003231
80743	0.003231
80744	0.003231
80745	0.003231
80746	0.003231
80747	0.003231
80748	0.003231
80749	0.003231
80750	0.003231
80751	0.003231
80752	0.003231
80753	0.003231
80754	0.003231
80755	0.003231
80756	0.003231
80757	0.003231
80758	0.003231
80759	0.003231
80760	0.003231
80761	0.003231
80762	0.003231
80763	0.003231
80764	0.003231
80765	0.003231
80766	0.003231
80767	0.003231
80768	0.003231
80769	0.003231
80770	0.003231
80771	0.003231
80772	0.003231
80773	0.003231
80774	0.003231
80775	0.003231
80776	0.003231
80777	0.003231
80778	0.003231
80779	0.003231
80780	0.003231
80781	0.003231
80782	0.003231
80783	0.003231
80784	0.003231
80785	0.003231
80786	0.003231
80787	0.003231
80788	0.003231
80789	0.003231
80790	0.003231
80791	0.003231
80792	0.003231
80793	0.003231
80794	0.003231
80795	0.003231
80796	0.003231
80797	0.003231
80798	0.003231
80799	0.003231
80800	0.003231
80801	0.003231
80802	0.003231
80803	0.003231
80804	0.003231
80805	0.003231
80806	0.003231
80807	0.003231
80808	0.003231
80809	0.003231
80810	0.003231
80811	0.003231
80812	0.003231
80813	0.003231
80814	0.003231
80815	0.003231
80816	0.003231
80817	0.003231
80818	0.003231
80819	0.003231
80820	0.003231
80821	0.003231
80822	0.003231
80823	0.003231
80824	0.003231
80825	0.003231
80826	0.003231
80827	0.003231
80828	0.003231
80829	0.003231
80830	0.003231
80831	0.003231
80832	0.003231
80833	0.003231
80834	0.003231
80835	0.003231
80836	0.003231
80837	0.003231
80838	0.003231
80839	0.003231
80840	0.003231
80841	0.003231
80842	0.003231
80843	0.003231
80844	0.003231
80845	0.003231
80846	0.003231
80847	0.003231
80848	0.003231
80849	0.003231
80850	0.003231
80851	0.003231
80852	0.003231
80853	0.003231
80854	0.003231
80855	0.003231
80856	0.003231
80857	0.003231
80858	0.003231
80859	0.003231
80860	0.003231
80861	0.003231
80862	0.003231
80863	0.003231
80864	0.003231
80865	0.003231
80866	0.003231
80867	0.003231
80868	0.003231
80869	0.003231
80870	0.003231
80871	0.003231
80872	0.003231
80873	0.003231
80874	0.003231
80875	0.003231
80876	0.003231
80877	0.003231
80878	0.003231
80879	0.003231
80880	0.003231
80881	0.003231
80882	0.003231
80883	0.003231
80884	0.003231
80885	0.003231
80886	0.003231
80887	0.003231
80888	0.003231
80889	0.003231
80890	0.003231
80891	0.003231
80892	0.003231
80893	0.003231
80894	0.003231
80895	0.003231
80896	0.003231
80897	0.003231
80898	0.003231
80899	0.003231
80900	0.003231
80901	0.003231
80902	0.003231
80903	0.003231
80904	0.003231
80905	0.003231
80906	0.003231
80907	0.003231
80908	0.003231
80909	0.003231
80910	0.003230
80911	0.003230
80912	0.003230
80913	0.003230
80914	0.003230
80915	0.003230
80916	0.003230
80917	0.003230
80918	0.003230
80919	0.003230
80920	0.003230
80921	0.003230
80922	0.003230
80923	0.003230
80924	0.003230
80925	0.003230
80926	0.003230
80927	0.003230
80928	0.003230
80929	0.003230
80930	0.003230
80931	0.003230
80932	0.003230
80933	0.003230
80934	0.003230
80935	0.003230
80936	0.003230
80937	0.003230
80938	0.003230
80939	0.003230
80940	0.003230
80941	0.003230
80942	0.003230
80943	0.003230
80944	0.003230
80945	0.003230
80946	0.003230
80947	0.003230
80948	0.003230
80949	0.003230
80950	0.003230
80951	0.003230
80952	0.003230
80953	0.003230
80954	0.003230
80955	0.003230
80956	0.003230
80957	0.003230
80958	0.003230
80959	0.003230
80960	0.003230
80961	0.003230
80962	0.003230
80963	0.003230
80964	0.003230
80965	0.003230
80966	0.003230
80967	0.003230
80968	0.003230
80969	0.003230
80970	0.003230
80971	0.003230
80972	0.003230
80973	0.003230
80974	0.003230
80975	0.003230
80976	0.003230
80977	0.003230
80978	0.003230
80979	0.003230
80980	0.003230
80981	0.003230
80982	0.003230
80983	0.003230
80984	0.003230
80985	0.003230
80986	0.003230
80987	0.003230
80988	0.003230
80989	0.003230
80990	0.003230
80991	0.003230
80992	0.003230
80993	0.003230
80994	0.003230
80995	0.003230
80996	0.003230
80997	0.003230
80998	0.003230
80999	0.003230
81000	0.003230
81001	0.003230
81002	0.003230
81003	0.003230
81004	0.003230
81005	0.003230
81006	0.003230
81007	0.003230
81008	0.003230
81009	0.003230
81010	0.003230
81011	0.003230
81012	0.003230
81013	0.003230
81014	0.003230
81015	0.003230
81016	0.003230
81017	0.003230
81018	0.003230
81019	0.003230
81020	0.003230
81021	0.003230
81022	0.003230
81023	0.003230
81024	0.003230
81025	0.003230
81026	0.003230
81027	0.003230
81028	0.003230
81029	0.003230
81030	0.003230
81031	0.003230
81032	0.003230
81033	0.003230
81034	0.003230
81035	0.003230
81036	0.003230
81037	0.003230
81038	0.003230
81039	0.003230
81040	0.003230
81041	0.003230
81042	0.003230
81043	0.003230
81044	0.003230
81045	0.003230
81046	0.003230
81047	0.003230
81048	0.003230
81049	0.003230
81050	0.003230
81051	0.003230
81052	0.003230
81053	0.003230
81054	0.003230
81055	0.003230
81056	0.003230
81057	0.003230
81058	0.003230
81059	0.003230
81060	0.003230
81061	0.003230
81062	0.003230
81063	0.003230
81064	0.003230
81065	0.003230
81066	0.003230
81067	0.003230
81068	0.003230
81069	0.003230
81070	0.003230
81071	0.003230
81072	0.003230
81073	0.003230
81074	0.003230
81075	0.003230
81076	0.003230
81077	0.003230
81078	0.003230
81079	0.003230
81080	0.003230
81081	0.003230
81082	0.003230
81083	0.003230
81084	0.003230
81085	0.003230
81086	0.003230
81087	0.003230
81088	0.003230
81089	0.003230
81090	0.003230
81091	0.003230
81092	0.003230
81093	0.003230
81094	0.003230
81095	0.003230
81096	0.003230
81097	0.003230
81098	0.003230
81099	0.003230
81100	0.003230
81101	0.003230
81102	0.003230
81103	0.003230
81104	0.003230
81105	0.003230
81106	0.003230
81107	0.003230
81108	0.003230
81109	0.003230
81110	0.003230
81111	0.003230
81112	0.003230
81113	0.003230
81114	0.003230
81115	0.003230
81116	0.003230
81117	0.003230
81118	0.003230
81119	0.003230
81120	0.003230
81121	0.003230
81122	0.003230
81123	0.003230
81124	0.003230
81125	0.003230
81126	0.003230
81127	0.003230
81128	0.003230
81129	0.003230
81130	0.003230
81131	0.003230
81132	0.003230
81133	0.003230
81134	0.003230
81135	0.003230
81136	0.003230
81137	0.003230
81138	0.003230
81139	0.003230
81140	0.003230
81141	0.003230
81142	0.003230
81143	0.003230
81144	0.003230
81145	0.003230
81146	0.003230
81147	0.003230
81148	0.003230
81149	0.003230
81150	0.003230
81151	0.003230
81152	0.003230
81153	0.003229
81154	0.003229
81155	0.003229
81156	0.003229
81157	0.003229
81158	0.003229
81159	0.003229
81160	0.003229
81161	0.003229
81162	0.003229
81163	0.003229
81164	0.003229
81165	0.003229
81166	0.003229
81167	0.003229
81168	0.003229
81169	0.003229
81170	0.003229
81171	0.003229
81172	0.003229
81173	0.003229
81174	0.003229
81175	0.003229
81176	0.003229
81177	0.003229
81178	0.003229
81179	0.003229
81180	0.003229
81181	0.003229
81182	0.003229
81183	0.003229
81184	0.003229
81185	0.003229
81186	0.003229
81187	0.003229
81188	0.003229
81189	0.003229
81190	0.003229
81191	0.003229
81192	0.003229
81193	0.003229
81194	0.003229
81195	0.003229
81196	0.003229
81197	0.003229
81198	0.003229
81199	0.003229
81200	0.003229
81201	0.003229
81202	0.003229
81203	0.003229
81204	0.003229
81205	0.003229
81206	0.003229
81207	0.003229
81208	0.003229
81209	0.003229
81210	0.003229
81211	0.003229
81212	0.003229
81213	0.003229
81214	0.003229
81215	0.003229
81216	0.003229
81217	0.003229
81218	0.003229
81219	0.003229
81220	0.003229
81221	0.003229
81222	0.003229
81223	0.003229
81224	0.003229
81225	0.003229
81226	0.003229
81227	0.003229
81228	0.003229
81229	0.003229
81230	0.003229
81231	0.003229
81232	0.003229
81233	0.003229
81234	0.003229
81235	0.003229
81236	0.003229
81237	0.003229
81238	0.003229
81239	0.003229
81240	0.003229
81241	0.003229
81242	0.003229
81243	0.003229
81244	0.003229
81245	0.003229
81246	0.003229
81247	0.003229
81248	0.003229
81249	0.003229
81250	0.003229
81251	0.003229
81252	0.003229
81253	0.003229
81254	0.003229
81255	0.003229
81256	0.003229
81257	0.003229
81258	0.003229
81259	0.003229
81260	0.003229
81261	0.003229
81262	0.003229
81263	0.003229
81264	0.003229
81265	0.003229
81266	0.003229
81267	0.003229
81268	0.003229
81269	0.003229
81270	0.003229
81271	0.003229
81272	0.003229
81273	0.003229
81274	0.003229
81275	0.003229
81276	0.003229
81277	0.003229
81278	0.003229
81279	0.003229
81280	0.003229
81281	0.003229
81282	0.003229
81283	0.003229
81284	0.003229
81285	0.003229
81286	0.003229
81287	0.003229
81288	0.003229
81289	0.003229
81290	0.003229
81291	0.003229
81292	0.003229
81293	0.003229
81294	0.003229
81295	0.003229
81296	0.003229
81297	0.003229
81298	0.003229
81299	0.003229
81300	0.003229
81301	0.003229
81302	0.003229
81303	0.003229
81304	0.003229
81305	0.003229
81306	0.003229
81307	0.003229
81308	0.003229
81309	0.003229
81310	0.003229
81311	0.003229
81312	0.003229
81313	0.003229
81314	0.003229
81315	0.003229
81316	0.003229
81317	0.003229
81318	0.003229
81319	0.003229
81320	0.003229
81321	0.003229
81322	0.003229
81323	0.003229
81324	0.003229
81325	0.003229
81326	0.003229
81327	0.003229
81328	0.003229
81329	0.003229
81330	0.003229
81331	0.003229
81332	0.003229
81333	0.003229
81334	0.003229
81335	0.003229
81336	0.003229
81337	0.003229
81338	0.003229
81339	0.003229
81340	0.003229
81341	0.003229
81342	0.003229
81343	0.003229
81344	0.003229
81345	0.003229
81346	0.003229
81347	0.003229
81348	0.003229
81349	0.003229
81350	0.003229
81351	0.003229
81352	0.003229
81353	0.003229
81354	0.003229
81355	0.003229
81356	0.003229
81357	0.003229
81358	0.003229
81359	0.003229
81360	0.003229
81361	0.003229
81362	0.003229
81363	0.003229
81364	0.003229
81365	0.003229
81366	0.003229
81367	0.003229
81368	0.003229
81369	0.003229
81370	0.003229
81371	0.003229
81372	0.003229
81373	0.003229
81374	0.003229
81375	0.003229
81376	0.003229
81377	0.003229
81378	0.003229
81379	0.003229
81380	0.003229
81381	0.003229
81382	0.003229
81383	0.003229
81384	0.003229
81385	0.003229
81386	0.003229
81387	0.003229
81388	0.003229
81389	0.003229
81390	0.003229
81391	0.003229
81392	0.003229
81393	0.003229
81394	0.003229
81395	0.003229
81396	0.003228
81397	0.003228
81398	0.003228
81399	0.003228
81400	0.003228
81401	0.003228
81402	0.003228
81403	0.003228
81404	0.003228
81405	0.003228
81406	0.003228
81407	0.003228
81408	0.003228
81409	0.003228
81410	0.003228
81411	0.003228
81412	0.003228
81413	0.003228
81414	0.003228
81415	0.003228
81416	0.003228
81417	0.003228
81418	0.003228
81419	0.003228
81420	0.003228
81421	0.003228
81422	0.003228
81423	0.003228
81424	0.003228
81425	0.003228
81426	0.003228
81427	0.003228
81428	0.003228
81429	0.003228
81430	0.003228
81431	0.003228
81432	0.003228
81433	0.003228
81434	0.003228
81435	0.003228
81436	0.003228
81437	0.003228
81438	0.003228
81439	0.003228
81440	0.003228
81441	0.003228
81442	0.003228
81443	0.003228
81444	0.003228
81445	0.003228
81446	0.003228
81447	0.003228
81448	0.003228
81449	0.003228
81450	0.003228
81451	0.003228
81452	0.003228
81453	0.003228
81454	0.003228
81455	0.003228
81456	0.003228
81457	0.003228
81458	0.003228
81459	0.003228
81460	0.003228
81461	0.003228
81462	0.003228
81463	0.003228
81464	0.003228
81465	0.003228
81466	0.003228
81467	0.003228
81468	0.003228
81469	0.003228
81470	0.003228
81471	0.003228
81472	0.003228
81473	0.003228
81474	0.003228
81475	0.003228
81476	0.003228
81477	0.003228
81478	0.003228
81479	0.003228
81480	0.003228
81481	0.003228
81482	0.003228
81483	0.003228
81484	0.003228
81485	0.003228
81486	0.003228
81487	0.003228
81488	0.003228
81489	0.003228
81490	0.003228
81491	0.003228
81492	0.003228
81493	0.003228
81494	0.003228
81495	0.003228
81496	0.003228
81497	0.003228
81498	0.003228
81499	0.003228
81500	0.003228
81501	0.003228
81502	0.003228
81503	0.003228
81504	0.003228
81505	0.003228
81506	0.003228
81507	0.003228
81508	0.003228
81509	0.003228
81510	0.003228
81511	0.003228
81512	0.003228
81513	0.003228
81514	0.003228
81515	0.003228
81516	0.003228
81517	0.003228
81518	0.003228
81519	0.003228
81520	0.003228
81521	0.003228
81522	0.003228
81523	0.003228
81524	0.003228
81525	0.003228
81526	0.003228
81527	0.003228
81528	0.003228
81529	0.003228
81530	0.003228
81531	0.003228
81532	0.003228
81533	0.003228
81534	0.003228
81535	0.003228
81536	0.003228
81537	0.003228
81538	0.003228
81539	0.003228
81540	0.003228
81541	0.003228
81542	0.003228
81543	0.003228
81544	0.003228
81545	0.003228
81546	0.003228
81547	0.003228
81548	0.003228
81549	0.003228
81550	0.003228
81551	0.003228
81552	0.003228
81553	0.003228
81554	0.003228
81555	0.003228
81556	0.003228
81557	0.003228
81558	0.003228
81559	0.003228
81560	0.003228
81561	0.003228
81562	0.003228
81563	0.003228
81564	0.003228
81565	0.003228
81566	0.003228
81567	0.003228
81568	0.003228
81569	0.003228
81570	0.003228
81571	0.003228
81572	0.003228
81573	0.003228
81574	0.003228
81575	0.003228
81576	0.003228
81577	0.003228
81578	0.003228
81579	0.003228
81580	0.003228
81581	0.003228
81582	0.003228
81583	0.003228
81584	0.003228
81585	0.003228
81586	0.003228
81587	0.003228
81588	0.003228
81589	0.003228
81590	0.003228
81591	0.003228
81592	0.003228
81593	0.003228
81594	0.003228
81595	0.003228
81596	0.003228
81597	0.003228
81598	0.003228
81599	0.003228
81600	0.003228
81601	0.003228
81602	0.003228
81603	0.003228
81604	0.003228
81605	0.003228
81606	0.003228
81607	0.003228
81608	0.003228
81609	0.003228
81610	0.003228
81611	0.003228
81612	0.003228
81613	0.003228
81614	0.003228
81615	0.003228
81616	0.003228
81617	0.003228
81618	0.003228
81619	0.003228
81620	0.003228
81621	0.003228
81622	0.003228
81623	0.003228
81624	0.003228
81625	0.003228
81626	0.003228
81627	0.003228
81628	0.003228
81629	0.003228
81630	0.003228
81631	0.003228
81632	0.003228
81633	0.003228
81634	0.003228
81635	0.003228
81636	0.003228
81637	0.003228
81638	0.003228
81639	0.003228
81640	0.003227
81641	0.003227
81642	0.003227
81643	0.003227
81644	0.003227
81645	0.003227
81646	0.003227
81647	0.003227
81648	0.003227
81649	0.003227
81650	0.003227
81651	0.003227
81652	0.003227
81653	0.003227
81654	0.003227
81655	0.003227
81656	0.003227
81657	0.003227
81658	0.003227
81659	0.003227
81660	0.003227
81661	0.003227
81662	0.003227
81663	0.003227
81664	0.003227
81665	0.003227
81666	0.003227
81667	0.003227
81668	0.003227
81669	0.003227
81670	0.003227
81671	0.003227
81672	0.003227
81673	0.003227
81674	0.003227
81675	0.003227
81676	0.003227
81677	0.003227
81678	0.003227
81679	0.003227
81680	0.003227
81681	0.003227
81682	0.003227
81683	0.003227
81684	0.003227
81685	0.003227
81686	0.003227
81687	0.003227
81688	0.003227
81689	0.003227
81690	0.003227
81691	0.003227
81692	0.003227
81693	0.003227
81694	0.003227
81695	0.003227
81696	0.003227
81697	0.003227
81698	0.003227
81699	0.003227
81700	0.003227
81701	0.003227
81702	0.003227
81703	0.003227
81704	0.003227
81705	0.003227
81706	0.003227
81707	0.003227
81708	0.003227
81709	0.003227
81710	0.003227
81711	0.003227
81712	0.003227
81713	0.003227
81714	0.003227
81715	0.003227
81716	0.003227
81717	0.003227
81718	0.003227
81719	0.003227
81720	0.003227
81721	0.003227
81722	0.003227
81723	0.003227
81724	0.003227
81725	0.003227
81726	0.003227
81727	0.003227
81728	0.003227
81729	0.003227
81730	0.003227
81731	0.003227
81732	0.003227
81733	0.003227
81734	0.003227
81735	0.003227
81736	0.003227
81737	0.003227
81738	0.003227
81739	0.003227
81740	0.003227
81741	0.003227
81742	0.003227
81743	0.003227
81744	0.003227
81745	0.003227
81746	0.003227
81747	0.003227
81748	0.003227
81749	0.003227
81750	0.003227
81751	0.003227
81752	0.003227
81753	0.003227
81754	0.003227
81755	0.003227
81756	0.003227
81757	0.003227
81758	0.003227
81759	0.003227
81760	0.003227
81761	0.003227
81762	0.003227
81763	0.003227
81764	0.003227
81765	0.003227
81766	0.003227
81767	0.003227
81768	0.003227
81769	0.003227
81770	0.003227
81771	0.003227
81772	0.003227
81773	0.003227
81774	0.003227
81775	0.003227
81776	0.003227
81777	0.003227
81778	0.003227
81779	0.003227
81780	0.003227
81781	0.003227
81782	0.003227
81783	0.003227
81784	0.003227
81785	0.003227
81786	0.003227
81787	0.003227
81788	0.003227
81789	0.003227
81790	0.003227
81791	0.003227
81792	0.003227
81793	0.003227
81794	0.003227
81795	0.003227
81796	0.003227
81797	0.003227
81798	0.003227
81799	0.003227
81800	0.003227
81801	0.003227
81802	0.003227
81803	0.003227
81804	0.003227
81805	0.003227
81806	0.003227
81807	0.003227
81808	0.003227
